s1, s2, s3, s4, s5, s6, s7, s8, Time
64.1, 61.7, 295.9, 311.2, 314.9, 273.3, 279.8, 297.5, 2019-02-28 00:14:56
64.1, 61.6, 321.4, 293.1, 284.3, 294.8, 302.1, 265.7, 2019-02-28 00:24:57
64.2, 61.7, 291.3, 314.9, 308.2, 292.2, 279.0, 257.0, 2019-02-28 00:34:58
64.2, 61.7, 290.6, 291.9, 318.2, 301.9, 273.2, 257.2, 2019-02-28 00:45:00
64.2, 61.8, 290.1, 294.1, 325.0, 294.4, 267.3, 268.6, 2019-02-28 00:55:01
64.3, 61.7, 334.5, 299.7, 274.9, 298.9, 312.9, 263.5, 2019-02-28 01:05:16
64.3, 61.7, 305.3, 330.7, 291.3, 282.4, 298.3, 265.5, 2019-02-28 01:15:17
64.3, 61.7, 295.9, 312.4, 289.2, 289.6, 314.1, 262.7, 2019-02-28 01:25:18
64.1, 61.5, 294.1, 303.6, 311.9, 292.4, 272.7, 262.9, 2019-02-28 01:35:20
64.2, 61.6, 317.9, 279.5, 291.5, 330.7, 289.6, 247.2, 2019-02-28 01:45:21
64.1, 61.5, 330.7, 279.2, 287.2, 318.7, 293.3, 252.5, 2019-02-28 01:55:22
64.2, 61.6, 284.3, 291.3, 338.2, 303.6, 261.2, 268.5, 2019-02-28 02:05:36
64.3, 61.6, 291.9, 282.1, 340.7, 297.1, 259.2, 291.2, 2019-02-28 02:15:37
64.4, 61.8, 314.1, 287.9, 292.1, 309.1, 301.7, 259.7, 2019-02-28 02:25:38
64.2, 61.5, 295.6, 298.9, 314.1, 301.9, 271.6, 261.9, 2019-02-28 02:35:40
64.2, 61.6, 293.1, 292.6, 311.5, 303.0, 286.7, 254.5, 2019-02-28 02:45:41
64.1, 61.6, 312.7, 290.6, 295.6, 299.5, 302.3, 266.3, 2019-02-28 02:55:42
