s1, s2, s3, s4, s5, s6, s7, s8, Time
63.1, 61.2, 249.3, 258.5, 227.7, 224.3, 249.3, 214.1, 2019-03-10 00:15:34
63.2, 61.4, 235.5, 229.3, 241.8, 253.8, 242.0, 191.6, 2019-03-10 00:25:35
63.2, 61.2, 241.2, 248.2, 247.0, 229.3, 218.7, 214.4, 2019-03-10 00:35:37
63.2, 61.4, 248.2, 234.5, 233.4, 243.5, 237.1, 204.9, 2019-03-10 00:45:38
63.3, 61.4, 259.8, 246.7, 227.3, 237.6, 239.1, 206.3, 2019-03-10 00:55:39
63.2, 61.3, 245.3, 238.2, 239.6, 240.4, 230.6, 209.3, 2019-03-10 01:05:53
63.3, 61.4, 255.6, 247.7, 230.8, 236.0, 233.7, 205.0, 2019-03-10 01:15:54
63.3, 61.6, 246.4, 264.5, 239.1, 215.3, 233.0, 241.1, 2019-03-10 01:25:55
63.3, 61.6, 226.0, 263.5, 258.1, 236.0, 219.5, 198.3, 2019-03-10 01:35:56
63.4, 61.5, 240.3, 259.2, 250.7, 226.8, 217.1, 216.3, 2019-03-10 01:45:58
63.4, 61.5, 255.3, 244.2, 228.6, 239.1, 245.3, 205.2, 2019-03-10 01:55:59
63.3, 61.4, 264.7, 261.6, 227.3, 220.9, 235.8, 231.1, 2019-03-10 03:06:11
63.4, 61.6, 230.2, 232.0, 260.4, 250.7, 220.7, 198.2, 2019-03-10 03:16:12
63.4, 61.8, 247.1, 238.6, 236.2, 241.8, 238.3, 208.0, 2019-03-10 03:26:14
63.4, 61.7, 255.1, 236.1, 232.2, 235.8, 240.9, 214.7, 2019-03-10 03:36:15
63.5, 61.8, 234.9, 240.0, 259.9, 240.5, 212.7, 202.0, 2019-03-10 03:46:16
63.4, 61.8, 262.5, 231.3, 235.2, 254.1, 228.4, 198.8, 2019-03-10 03:56:17
63.5, 61.9, 264.5, 220.8, 232.8, 282.7, 230.7, 185.1, 2019-03-10 04:06:30
63.5, 61.9, 266.9, 217.1, 230.1, 260.9, 238.1, 205.0, 2019-03-10 04:16:31
63.4, 61.9, 257.4, 227.4, 238.5, 265.4, 222.7, 188.6, 2019-03-10 04:26:32
63.5, 62.2, 272.7, 226.6, 220.3, 253.7, 260.0, 203.0, 2019-03-10 04:36:34
63.5, 62.0, 251.9, 253.9, 233.0, 228.8, 234.1, 214.8, 2019-03-10 04:46:35
63.4, 61.9, 256.1, 264.9, 226.7, 227.7, 239.9, 215.9, 2019-03-10 04:56:36
63.5, 62.1, 244.0, 233.7, 245.0, 257.0, 226.7, 192.7, 2019-03-10 05:06:48
63.4, 61.9, 250.6, 235.4, 235.5, 244.6, 237.7, 200.8, 2019-03-10 05:16:49
63.4, 62.1, 255.1, 243.9, 228.5, 235.3, 241.0, 215.0, 2019-03-10 05:26:51
63.5, 62.1, 261.2, 230.8, 224.3, 253.4, 258.1, 197.6, 2019-03-10 05:36:52
63.4, 62.0, 275.7, 287.4, 221.7, 210.6, 243.0, 245.5, 2019-03-10 05:46:53
63.4, 62.0, 249.0, 252.1, 236.2, 233.7, 233.5, 207.8, 2019-03-10 05:56:54
