s1, s2, s3, s4, s5, s6, s7, s8, Time
64.8, 62.9, 220.5, 224.2, 236.6, 220.8, 203.0, 197.1, 2019-04-06 00:14:02
64.8, 62.7, 216.8, 216.8, 239.2, 221.8, 208.5, 203.6, 2019-04-06 00:24:03
64.7, 62.8, 249.0, 227.8, 207.4, 223.9, 242.3, 190.4, 2019-04-06 00:34:04
64.6, 62.6, 216.1, 243.4, 244.6, 217.6, 200.2, 189.4, 2019-04-06 00:44:05
64.5, 62.6, 232.5, 233.0, 220.5, 217.6, 224.1, 197.8, 2019-04-06 00:54:07
64.4, 62.5, 232.9, 237.5, 219.7, 214.0, 225.8, 202.7, 2019-04-06 01:04:57
64.3, 62.5, 243.1, 214.6, 211.4, 228.1, 237.7, 200.5, 2019-04-06 01:14:58
64.2, 62.3, 243.6, 223.4, 218.8, 221.3, 218.0, 197.6, 2019-04-06 01:24:59
64.2, 62.2, 236.0, 226.1, 225.0, 218.3, 208.1, 202.7, 2019-04-06 01:35:00
64.1, 62.3, 236.4, 234.6, 226.0, 213.9, 209.0, 206.3, 2019-04-06 01:45:01
64.0, 62.4, 243.2, 219.6, 217.0, 230.5, 222.9, 194.1, 2019-04-06 01:55:03
64.0, 62.1, 209.1, 240.0, 271.7, 214.6, 188.3, 198.2, 2019-04-06 02:05:51
63.9, 62.2, 243.7, 274.7, 215.7, 194.9, 221.0, 242.7, 2019-04-06 02:15:53
63.8, 61.9, 216.4, 261.7, 238.4, 204.1, 213.4, 216.5, 2019-04-06 02:25:54
63.8, 61.9, 229.9, 267.9, 232.7, 204.9, 208.6, 210.6, 2019-04-06 02:35:55
63.7, 62.0, 220.0, 239.4, 238.1, 223.7, 212.6, 189.7, 2019-04-06 02:45:56
63.7, 61.9, 236.7, 217.9, 227.1, 244.2, 212.1, 178.3, 2019-04-06 02:55:57
63.6, 61.9, 243.4, 247.3, 219.6, 210.4, 228.5, 212.3, 2019-04-06 03:06:46
63.6, 61.8, 222.3, 278.4, 242.6, 199.9, 200.5, 218.8, 2019-04-06 03:16:47
63.5, 61.7, 225.3, 239.6, 234.0, 216.6, 214.9, 207.5, 2019-04-06 03:26:48
63.5, 61.8, 218.3, 233.0, 246.4, 219.6, 204.7, 201.9, 2019-04-06 03:36:50
63.8, 62.1, 243.2, 200.2, 216.1, 281.3, 241.0, 171.0, 2019-04-06 03:46:51
63.9, 62.1, 211.3, 216.2, 257.1, 246.4, 202.0, 181.7, 2019-04-06 03:56:52
63.8, 61.9, 252.9, 205.4, 217.7, 251.3, 231.5, 181.1, 2019-04-06 04:07:40
63.8, 62.0, 234.5, 221.9, 226.2, 227.1, 221.0, 199.8, 2019-04-06 04:17:42
63.9, 62.4, 213.8, 218.3, 267.1, 250.4, 189.2, 175.8, 2019-04-06 04:27:43
64.0, 62.1, 211.6, 252.8, 264.3, 210.6, 191.6, 205.8, 2019-04-06 04:37:44
63.9, 62.0, 256.3, 237.8, 209.3, 215.1, 236.1, 216.8, 2019-04-06 04:47:45
63.9, 62.0, 235.4, 233.5, 231.1, 219.5, 206.5, 208.8, 2019-04-06 04:57:47
63.8, 62.0, 231.5, 241.6, 234.3, 219.4, 206.6, 196.0, 2019-04-06 05:08:35
64.0, 62.3, 225.7, 236.4, 236.2, 217.3, 208.9, 204.9, 2019-04-06 05:18:36
64.0, 62.3, 243.7, 262.7, 218.3, 205.6, 219.7, 214.1, 2019-04-06 05:28:38
64.0, 62.1, 220.2, 241.7, 242.2, 212.9, 209.1, 212.1, 2019-04-06 05:38:39
63.9, 62.1, 242.9, 235.4, 222.8, 215.1, 211.8, 211.7, 2019-04-06 05:48:40
63.9, 62.1, 244.2, 237.3, 220.0, 213.8, 218.9, 213.9, 2019-04-06 05:58:41
63.8, 62.0, 237.0, 236.4, 223.7, 215.7, 220.7, 209.1, 2019-04-06 06:09:30
63.9, 62.2, 228.9, 213.3, 230.3, 255.6, 218.6, 182.1, 2019-04-06 06:19:31
64.0, 62.3, 222.8, 232.0, 239.2, 225.3, 207.4, 193.5, 2019-04-06 06:29:32
64.0, 62.2, 252.6, 292.8, 217.7, 197.0, 215.1, 224.7, 2019-04-06 06:39:34
63.9, 62.1, 247.3, 233.6, 215.5, 226.2, 233.6, 189.9, 2019-04-06 06:49:35
64.2, 62.7, 229.3, 216.6, 232.9, 235.6, 221.6, 189.6, 2019-04-06 06:59:36
65.1, 63.3, 243.1, 232.2, 217.3, 220.4, 225.3, 204.2, 2019-04-06 07:10:25
65.5, 63.6, 228.8, 216.0, 238.8, 242.7, 202.1, 179.0, 2019-04-06 07:20:26
65.9, 64.1, 220.7, 235.0, 233.8, 216.7, 212.5, 204.4, 2019-04-06 07:30:27
