s1, s2, s3, s4, s5, s6, s7, s8, Time
64.2, 62.1, 300.9, 302.1, 312.9, 302.5, 291.9, 263.9, 2019-03-02 00:12:14
64.4, 62.1, 329.5, 288.7, 297.3, 326.8, 294.4, 258.3, 2019-03-02 00:22:15
64.1, 62.0, 327.1, 337.2, 293.1, 269.6, 298.5, 352.1, 2019-03-02 00:32:16
64.0, 61.7, 301.5, 286.0, 297.9, 317.1, 305.7, 268.3, 2019-03-02 00:42:18
64.2, 61.9, 278.7, 298.3, 358.6, 313.9, 269.6, 254.2, 2019-03-02 00:52:19
64.3, 62.1, 318.2, 291.9, 297.9, 312.2, 307.7, 260.8, 2019-03-02 01:02:32
64.3, 62.1, 296.7, 297.5, 321.9, 310.3, 281.3, 260.4, 2019-03-02 01:12:33
64.1, 61.8, 294.3, 292.2, 316.1, 336.9, 287.7, 245.3, 2019-03-02 01:22:34
64.2, 61.9, 305.3, 290.6, 304.2, 309.6, 304.4, 268.1, 2019-03-02 01:32:35
64.1, 61.8, 309.3, 300.5, 308.0, 291.9, 291.2, 294.8, 2019-03-02 01:42:37
64.1, 61.8, 344.3, 346.6, 281.6, 272.9, 314.9, 317.9, 2019-03-02 01:52:38
64.2, 61.9, 320.6, 316.6, 295.4, 293.7, 296.7, 271.1, 2019-03-02 02:02:50
64.1, 61.9, 307.7, 316.9, 327.4, 294.3, 265.5, 270.2, 2019-03-02 02:12:51
64.2, 61.9, 304.7, 320.8, 307.7, 282.2, 289.6, 305.5, 2019-03-02 02:22:52
64.0, 61.5, 290.3, 314.4, 332.3, 294.3, 277.0, 276.3, 2019-03-02 02:32:53
64.2, 61.9, 324.7, 290.6, 296.1, 319.5, 304.2, 258.4, 2019-03-02 02:42:55
64.3, 62.0, 334.9, 310.3, 284.7, 307.7, 314.1, 259.9, 2019-03-02 02:52:56
64.4, 61.8, 311.5, 310.0, 299.5, 306.2, 296.3, 266.5, 2019-03-02 03:03:09
64.1, 61.6, 313.6, 299.9, 309.6, 305.7, 287.9, 259.4, 2019-03-02 03:13:10
64.2, 61.7, 303.2, 315.1, 312.4, 291.2, 285.1, 272.9, 2019-03-02 03:23:11
64.1, 61.6, 309.1, 299.5, 315.1, 307.1, 278.7, 265.2, 2019-03-02 03:33:12
64.1, 61.8, 344.7, 303.4, 279.5, 299.7, 333.2, 273.3, 2019-03-02 03:43:13
64.2, 61.7, 316.4, 295.6, 300.9, 318.2, 302.7, 256.1, 2019-03-02 03:53:15
64.0, 61.5, 310.7, 313.4, 301.7, 291.7, 288.7, 279.8, 2019-03-02 04:03:27
64.2, 61.8, 289.6, 287.2, 335.5, 354.2, 279.9, 242.1, 2019-03-02 04:13:28
64.2, 61.7, 301.3, 298.1, 326.5, 305.3, 275.1, 262.7, 2019-03-02 04:23:29
64.1, 61.6, 291.0, 321.4, 328.3, 288.2, 281.4, 276.3, 2019-03-02 04:33:30
64.2, 61.8, 354.7, 306.2, 281.6, 297.1, 309.6, 273.8, 2019-03-02 04:43:31
64.1, 61.7, 282.4, 294.8, 331.0, 326.5, 280.8, 253.7, 2019-03-02 04:53:33
64.3, 61.9, 327.1, 298.9, 286.4, 315.9, 313.4, 266.9, 2019-03-02 05:03:45
64.2, 61.8, 325.3, 326.5, 286.9, 281.3, 315.1, 301.1, 2019-03-02 05:13:46
64.1, 61.8, 315.4, 347.3, 300.5, 276.8, 288.2, 299.3, 2019-03-02 05:23:48
64.1, 61.7, 304.7, 319.0, 330.7, 289.6, 269.5, 280.2, 2019-03-02 05:33:49
64.3, 61.8, 307.1, 316.1, 307.7, 298.3, 296.9, 264.6, 2019-03-02 05:43:50
64.3, 61.8, 307.3, 306.9, 315.4, 295.8, 285.6, 268.0, 2019-03-02 05:53:51
64.1, 61.7, 315.1, 307.3, 309.3, 284.9, 283.9, 292.1, 2019-03-02 06:04:04
64.3, 61.9, 304.9, 295.2, 313.9, 317.7, 286.7, 252.4, 2019-03-02 06:14:05
64.2, 61.7, 299.3, 292.1, 327.1, 324.5, 276.7, 254.8, 2019-03-02 06:24:06
64.2, 61.8, 312.7, 318.4, 308.7, 293.5, 297.1, 285.6, 2019-03-02 06:34:07
64.3, 61.8, 369.1, 298.1, 279.6, 312.9, 317.1, 256.1, 2019-03-02 06:44:08
64.1, 61.7, 310.7, 301.3, 307.7, 296.7, 299.1, 274.6, 2019-03-02 06:54:09
64.3, 61.9, 305.1, 295.9, 311.9, 308.9, 300.7, 261.8, 2019-03-02 07:04:22
64.2, 61.7, 325.0, 288.4, 291.3, 330.1, 311.5, 252.9, 2019-03-02 07:14:23
64.2, 61.9, 316.1, 300.7, 297.1, 306.6, 310.0, 263.5, 2019-03-02 07:24:24
64.3, 61.8, 286.9, 302.3, 342.8, 304.7, 272.1, 273.6, 2019-03-02 07:34:25
64.5, 62.0, 346.2, 296.9, 275.0, 305.1, 350.1, 278.6, 2019-03-02 07:44:26
64.3, 61.9, 362.7, 311.9, 276.0, 287.0, 338.6, 289.8, 2019-03-02 07:54:27
64.2, 61.7, 302.3, 312.7, 308.0, 306.2, 295.9, 260.4, 2019-03-02 08:04:40
64.3, 61.8, 297.1, 299.3, 302.7, 306.6, 314.1, 274.3, 2019-03-02 08:14:41
64.2, 61.8, 302.1, 320.3, 308.9, 284.4, 281.0, 294.8, 2019-03-02 08:24:42
64.3, 62.0, 304.2, 280.4, 311.5, 359.5, 292.4, 238.7, 2019-03-02 08:34:43
64.3, 61.8, 299.7, 315.4, 306.6, 293.5, 292.1, 276.8, 2019-03-02 08:44:45
64.1, 61.9, 327.4, 326.8, 292.1, 289.9, 295.4, 268.0, 2019-03-02 08:54:46
64.2, 62.1, 299.1, 332.3, 310.5, 280.4, 295.2, 292.6, 2019-03-02 09:04:58
