s1, s2, s3, s4, s5, s6, s7, s8, Time
63.3, 60.6, 257.7, 249.7, 239.9, 247.3, 242.8, 208.6, 2019-03-08 00:18:09
63.5, 60.4, 249.6, 240.9, 259.8, 241.5, 218.6, 224.1, 2019-03-08 00:28:10
63.4, 60.5, 247.4, 240.8, 263.6, 241.1, 221.9, 230.4, 2019-03-08 00:38:11
63.3, 60.4, 257.0, 218.6, 261.0, 278.1, 220.6, 200.2, 2019-03-08 00:48:13
63.3, 60.3, 248.0, 249.9, 253.0, 242.1, 230.8, 213.1, 2019-03-08 00:58:14
63.3, 60.7, 260.4, 244.4, 238.9, 250.4, 237.9, 215.6, 2019-03-08 01:08:28
63.3, 60.4, 241.1, 233.3, 279.0, 245.8, 213.7, 229.1, 2019-03-08 01:18:29
63.4, 60.5, 252.3, 237.8, 252.6, 272.7, 224.8, 194.3, 2019-03-08 01:28:30
63.2, 60.3, 267.4, 241.4, 246.5, 243.8, 238.0, 215.1, 2019-03-08 01:38:32
63.2, 60.4, 247.0, 264.8, 252.5, 229.4, 231.9, 226.6, 2019-03-08 01:48:33
63.3, 60.2, 247.8, 253.7, 247.5, 232.7, 243.8, 236.1, 2019-03-08 01:58:34
63.3, 60.7, 247.5, 245.1, 254.1, 234.5, 230.3, 228.5, 2019-03-08 02:08:47
63.3, 60.5, 240.9, 237.6, 271.3, 259.8, 217.5, 202.4, 2019-03-08 02:18:48
63.2, 60.4, 249.3, 230.2, 253.4, 277.7, 232.2, 191.7, 2019-03-08 02:28:49
63.4, 60.4, 258.0, 251.0, 238.1, 243.1, 242.9, 215.1, 2019-03-08 02:38:51
63.4, 60.4, 270.2, 233.8, 232.5, 261.5, 250.0, 201.4, 2019-03-08 02:48:52
63.4, 60.4, 252.6, 267.4, 249.0, 233.6, 235.5, 221.6, 2019-03-08 02:58:53
63.3, 60.4, 247.2, 248.6, 246.0, 244.3, 247.1, 207.9, 2019-03-08 03:09:06
63.5, 60.3, 249.8, 296.5, 242.4, 219.1, 250.2, 244.2, 2019-03-08 03:19:07
63.3, 60.5, 258.0, 247.5, 247.6, 250.8, 230.3, 209.9, 2019-03-08 03:29:09
63.4, 60.6, 243.9, 262.0, 257.8, 233.0, 230.2, 219.6, 2019-03-08 03:39:10
63.2, 60.4, 243.5, 250.4, 256.1, 240.0, 232.8, 217.4, 2019-03-08 03:49:11
63.5, 60.9, 271.9, 247.4, 236.5, 246.7, 241.2, 213.7, 2019-03-08 03:59:13
63.4, 60.4, 246.6, 223.4, 259.2, 277.0, 224.4, 198.1, 2019-03-08 04:09:25
63.4, 60.3, 246.9, 249.0, 258.5, 254.6, 220.6, 204.5, 2019-03-08 04:19:26
63.4, 60.6, 265.2, 275.8, 229.7, 231.8, 255.3, 222.5, 2019-03-08 04:29:28
63.4, 60.6, 254.2, 236.4, 247.7, 260.4, 234.5, 202.0, 2019-03-08 04:39:29
63.5, 60.4, 231.8, 261.1, 269.0, 233.0, 217.4, 222.7, 2019-03-08 04:49:30
63.4, 60.3, 231.3, 246.3, 291.9, 236.1, 211.3, 223.8, 2019-03-08 04:59:32
