s1, s2, s3, s4, s5, s6, s7, s8, Time
64.2, 61.8, 297.1, 273.8, 314.4, 310.5, 252.2, 243.8, 2019-02-27 00:16:22
64.2, 62.0, 315.4, 329.8, 282.8, 260.6, 285.7, 297.9, 2019-02-27 00:26:23
64.3, 61.9, 293.7, 291.7, 283.0, 304.0, 303.8, 240.6, 2019-02-27 00:36:25
64.3, 61.9, 297.7, 293.1, 283.0, 301.9, 300.9, 240.1, 2019-02-27 00:46:26
64.3, 62.0, 325.6, 308.7, 275.6, 278.7, 297.5, 262.6, 2019-02-27 00:56:27
64.3, 62.0, 321.9, 276.7, 283.9, 306.9, 281.0, 246.1, 2019-02-27 01:06:40
64.3, 62.0, 302.1, 313.1, 292.4, 278.3, 276.1, 261.7, 2019-02-27 01:16:42
64.3, 61.9, 293.1, 308.9, 291.0, 274.2, 288.6, 275.6, 2019-02-27 01:26:43
64.4, 62.1, 322.2, 290.5, 274.9, 281.3, 299.9, 273.2, 2019-02-27 01:36:44
64.4, 62.0, 293.0, 314.4, 290.5, 276.0, 286.7, 264.8, 2019-02-27 01:46:45
64.4, 62.0, 285.4, 292.2, 302.7, 281.3, 277.6, 266.1, 2019-02-27 01:56:47
64.3, 62.0, 307.7, 309.1, 280.2, 280.2, 292.8, 262.6, 2019-02-27 02:06:59
64.4, 62.3, 307.5, 279.8, 285.2, 293.1, 286.2, 271.5, 2019-02-27 02:17:00
64.4, 62.1, 325.6, 274.4, 273.1, 319.2, 303.0, 247.0, 2019-02-27 02:27:01
64.4, 62.1, 297.5, 280.2, 290.3, 303.2, 288.7, 243.7, 2019-02-27 02:37:03
64.2, 61.7, 279.6, 317.1, 316.1, 265.7, 264.7, 289.8, 2019-02-27 02:47:04
64.1, 61.9, 288.4, 286.4, 299.7, 304.9, 276.8, 248.9, 2019-02-27 02:57:05
64.2, 62.0, 284.9, 323.6, 295.2, 269.4, 279.9, 275.7, 2019-02-27 03:07:17
64.3, 61.8, 302.7, 286.7, 290.3, 308.0, 284.7, 243.5, 2019-02-27 03:17:19
64.3, 62.0, 319.0, 299.5, 282.8, 281.3, 283.3, 278.9, 2019-02-27 03:27:20
64.3, 61.9, 338.6, 291.9, 265.9, 294.4, 324.5, 254.6, 2019-02-27 03:37:21
64.2, 62.0, 314.6, 288.2, 281.9, 303.4, 307.3, 245.6, 2019-02-27 03:47:22
64.3, 61.9, 300.1, 293.0, 294.6, 295.9, 280.8, 254.2, 2019-02-27 03:57:23
64.3, 61.9, 280.5, 331.3, 311.9, 268.0, 269.8, 283.0, 2019-02-27 04:07:37
64.3, 62.0, 293.7, 295.8, 305.7, 296.3, 270.9, 249.6, 2019-02-27 04:17:38
64.3, 62.0, 303.8, 290.3, 296.3, 287.0, 277.0, 267.5, 2019-02-27 04:27:39
64.2, 61.6, 359.0, 285.2, 259.7, 300.9, 353.8, 256.7, 2019-02-27 04:37:40
64.2, 61.6, 290.6, 275.1, 298.1, 299.1, 288.4, 268.5, 2019-02-27 04:47:42
64.2, 61.8, 307.5, 291.3, 296.9, 290.3, 278.6, 255.2, 2019-02-27 04:57:43
64.3, 61.9, 279.0, 287.9, 317.7, 301.7, 264.5, 249.6, 2019-02-27 05:07:56
64.2, 61.9, 308.4, 298.1, 278.0, 284.9, 311.5, 259.3, 2019-02-27 05:17:57
64.3, 61.9, 311.0, 287.0, 293.3, 303.0, 274.9, 253.1, 2019-02-27 05:27:58
64.2, 61.9, 300.7, 282.8, 302.7, 312.2, 264.6, 241.3, 2019-02-27 05:38:00
64.1, 61.7, 277.3, 278.7, 331.3, 314.1, 264.2, 249.8, 2019-02-27 05:48:01
64.3, 62.0, 303.8, 292.8, 289.2, 283.3, 286.2, 291.3, 2019-02-27 05:58:02
64.2, 61.7, 278.9, 298.9, 328.6, 297.5, 265.1, 249.8, 2019-02-27 06:08:14
64.1, 61.6, 280.5, 299.5, 322.5, 282.5, 268.3, 273.2, 2019-02-27 06:18:15
64.0, 61.8, 300.3, 301.5, 301.5, 280.1, 273.3, 284.3, 2019-02-27 06:28:17
64.2, 61.9, 298.5, 300.9, 298.3, 286.4, 280.4, 274.6, 2019-02-27 06:38:18
64.2, 61.7, 296.9, 299.1, 289.2, 288.7, 299.9, 270.2, 2019-02-27 06:48:19
64.2, 61.7, 291.5, 318.4, 299.1, 281.9, 284.4, 262.8, 2019-02-27 06:58:20
64.2, 61.6, 299.5, 283.5, 295.8, 314.6, 291.3, 243.4, 2019-02-27 07:08:33
64.2, 61.9, 320.8, 302.3, 281.0, 291.0, 296.3, 269.0, 2019-02-27 07:18:34
64.2, 61.9, 309.1, 305.3, 283.8, 288.6, 301.5, 268.9, 2019-02-27 07:28:35
64.3, 62.0, 294.8, 283.9, 305.3, 307.3, 283.8, 253.8, 2019-02-27 07:38:36
64.2, 62.1, 324.2, 292.6, 277.3, 300.5, 308.7, 261.7, 2019-02-27 07:48:38
64.2, 62.0, 338.9, 291.5, 272.4, 298.5, 306.4, 261.0, 2019-02-27 07:58:39
64.3, 62.0, 294.1, 288.6, 295.4, 294.6, 296.5, 261.7, 2019-02-27 08:08:51
64.3, 62.0, 284.7, 288.4, 323.3, 309.8, 266.1, 249.0, 2019-02-27 08:18:53
64.3, 62.0, 332.6, 281.9, 280.1, 300.3, 296.7, 261.6, 2019-02-27 08:28:54
64.4, 62.2, 299.5, 295.8, 304.4, 300.3, 271.6, 253.9, 2019-02-27 08:38:55
64.4, 62.3, 292.1, 286.7, 304.9, 302.5, 274.6, 258.8, 2019-02-27 08:48:56
64.4, 62.1, 318.2, 310.0, 290.3, 276.6, 284.7, 285.9, 2019-02-27 08:58:57
64.5, 62.2, 295.9, 360.9, 303.2, 261.5, 276.0, 305.3, 2019-02-27 09:09:11
64.4, 61.9, 283.8, 311.0, 309.8, 284.4, 279.2, 267.1, 2019-02-27 09:19:12
64.5, 62.2, 320.6, 290.5, 280.5, 295.8, 319.0, 263.5, 2019-02-27 09:29:14
64.2, 62.0, 319.0, 294.4, 282.8, 293.1, 298.1, 260.4, 2019-02-27 09:39:15
64.2, 62.0, 319.8, 297.1, 280.7, 284.4, 312.9, 282.4, 2019-02-27 09:49:16
64.1, 61.7, 290.1, 335.8, 311.0, 258.6, 278.3, 330.1, 2019-02-27 09:59:17
64.2, 61.9, 299.7, 302.1, 288.9, 289.9, 287.5, 255.2, 2019-02-27 10:09:30
64.2, 61.9, 326.2, 268.0, 282.2, 341.0, 302.1, 241.9, 2019-02-27 10:19:31
64.2, 61.9, 280.1, 294.1, 325.3, 294.1, 272.4, 263.4, 2019-02-27 10:29:32
64.2, 61.8, 337.2, 292.8, 278.0, 306.2, 299.7, 247.6, 2019-02-27 10:39:33
64.2, 61.9, 328.3, 312.2, 278.7, 281.1, 297.7, 278.9, 2019-02-27 10:49:34
64.3, 61.9, 285.7, 304.0, 321.4, 285.6, 265.5, 274.2, 2019-02-27 10:59:36
