s1, s2, s3, s4, s5, s6, s7, s8, Time
64.3, 62.4, 239.7, 203.0, 221.6, 249.6, 211.9, 186.8, 2019-04-02 00:13:22
64.2, 62.2, 242.1, 231.7, 211.5, 219.6, 232.6, 193.7, 2019-04-02 00:23:24
64.1, 62.3, 234.3, 228.7, 222.3, 217.0, 215.6, 205.1, 2019-04-02 00:33:25
64.1, 62.1, 215.1, 245.8, 244.4, 199.6, 202.4, 237.0, 2019-04-02 00:43:26
64.0, 62.1, 240.5, 221.9, 215.4, 225.3, 225.4, 198.1, 2019-04-02 00:53:27
63.9, 62.0, 220.0, 230.4, 232.0, 220.9, 219.4, 199.9, 2019-04-02 01:04:17
63.8, 62.0, 238.8, 226.0, 225.3, 225.8, 209.5, 194.6, 2019-04-02 01:14:18
63.7, 61.8, 219.6, 214.4, 244.6, 237.5, 203.4, 187.3, 2019-04-02 01:24:19
63.6, 61.7, 213.5, 235.1, 257.3, 219.6, 196.3, 196.4, 2019-04-02 01:34:20
63.5, 61.7, 235.0, 246.7, 223.0, 208.1, 221.3, 214.2, 2019-04-02 01:44:22
63.5, 61.7, 225.9, 253.3, 235.8, 202.5, 204.4, 219.8, 2019-04-02 01:54:23
63.7, 62.0, 230.4, 241.8, 226.4, 209.6, 215.5, 224.2, 2019-04-02 02:05:11
63.8, 61.9, 215.2, 213.7, 254.6, 241.3, 197.2, 186.5, 2019-04-02 02:15:12
63.8, 61.9, 249.4, 220.4, 214.0, 226.6, 231.6, 197.5, 2019-04-02 02:25:14
64.0, 62.3, 253.1, 225.3, 211.7, 229.0, 229.9, 186.9, 2019-04-02 02:35:15
63.9, 62.0, 253.6, 211.2, 203.2, 238.7, 267.6, 191.5, 2019-04-02 02:45:16
63.9, 62.1, 228.3, 239.1, 228.8, 213.1, 212.6, 207.8, 2019-04-02 02:55:17
64.1, 62.2, 249.2, 218.8, 215.4, 233.3, 225.0, 185.0, 2019-04-02 03:06:06
64.0, 61.9, 226.0, 225.5, 228.9, 225.9, 216.9, 196.3, 2019-04-02 03:16:07
63.8, 61.9, 232.9, 219.6, 220.3, 237.8, 227.3, 180.9, 2019-04-02 03:26:08
63.9, 62.1, 229.5, 264.9, 227.1, 200.5, 210.5, 228.6, 2019-04-02 03:36:09
64.0, 62.2, 232.7, 264.9, 222.4, 201.8, 224.0, 221.1, 2019-04-02 03:46:11
63.9, 62.0, 228.0, 233.7, 232.2, 216.4, 209.2, 204.8, 2019-04-02 03:56:12
64.0, 62.2, 228.7, 247.0, 228.4, 213.3, 215.9, 199.9, 2019-04-02 04:07:00
64.2, 62.4, 240.4, 220.9, 217.5, 227.1, 229.7, 194.2, 2019-04-02 04:17:01
64.1, 62.1, 245.1, 216.0, 215.8, 233.6, 226.7, 197.6, 2019-04-02 04:27:03
64.0, 61.9, 224.0, 229.3, 228.4, 217.3, 219.2, 209.8, 2019-04-02 04:37:04
63.9, 61.9, 207.8, 239.8, 259.3, 214.8, 201.3, 196.6, 2019-04-02 04:47:05
64.0, 62.3, 227.0, 219.1, 230.6, 234.8, 218.6, 192.0, 2019-04-02 04:57:06
64.1, 62.1, 220.5, 210.5, 242.9, 247.7, 203.7, 187.6, 2019-04-02 05:07:55
64.0, 62.1, 246.8, 218.3, 214.6, 228.8, 228.4, 200.3, 2019-04-02 05:17:56
63.9, 61.9, 222.4, 213.1, 240.6, 239.7, 202.4, 185.8, 2019-04-02 05:27:57
64.0, 62.2, 217.8, 229.7, 238.0, 226.2, 211.4, 192.3, 2019-04-02 05:37:58
64.0, 62.1, 228.3, 239.6, 233.3, 222.8, 207.6, 190.4, 2019-04-02 05:48:00
63.9, 61.9, 224.9, 203.4, 238.4, 261.0, 209.9, 179.1, 2019-04-02 05:58:01
64.1, 62.2, 231.8, 216.3, 237.5, 236.3, 199.6, 188.8, 2019-04-02 06:08:49
64.1, 62.3, 249.4, 205.6, 210.5, 248.3, 246.9, 187.8, 2019-04-02 06:18:51
64.0, 61.9, 226.1, 240.3, 224.8, 216.8, 219.7, 197.8, 2019-04-02 06:28:52
63.9, 62.0, 233.2, 237.0, 230.5, 218.7, 205.5, 196.2, 2019-04-02 06:38:53
64.2, 62.3, 220.9, 215.9, 245.3, 243.2, 202.1, 181.2, 2019-04-02 06:48:54
64.6, 62.7, 232.5, 234.3, 218.7, 220.6, 230.8, 198.2, 2019-04-02 06:58:56
