s1, s2, s3, s4, s5, s6, s7, s8, Time
63.9, 61.4, 231.5, 222.3, 274.7, 256.9, 214.4, 201.6, 2019-03-04 00:19:15
63.8, 61.5, 260.7, 242.9, 230.2, 236.8, 247.2, 211.0, 2019-03-04 00:29:16
63.7, 61.6, 268.1, 225.1, 239.2, 257.2, 228.4, 203.3, 2019-03-04 00:39:17
63.6, 61.6, 245.1, 243.7, 241.5, 238.8, 233.3, 208.5, 2019-03-04 00:49:19
63.6, 61.3, 241.3, 237.8, 251.8, 241.3, 232.4, 207.5, 2019-03-04 00:59:20
63.5, 61.3, 248.1, 245.8, 242.2, 232.9, 232.8, 220.9, 2019-03-04 01:09:34
63.5, 61.3, 259.6, 250.2, 234.1, 239.1, 233.4, 208.3, 2019-03-04 01:19:36
63.5, 61.1, 259.1, 246.4, 236.4, 245.3, 230.4, 200.7, 2019-03-04 01:29:37
63.5, 61.2, 247.9, 232.2, 249.9, 254.5, 217.8, 204.0, 2019-03-04 01:39:38
63.4, 61.2, 273.1, 232.9, 236.6, 257.8, 223.9, 202.9, 2019-03-04 01:49:40
63.4, 61.0, 257.9, 239.4, 235.8, 236.4, 238.1, 218.5, 2019-03-04 01:59:41
63.3, 61.1, 263.5, 245.6, 231.4, 234.9, 240.2, 216.2, 2019-03-04 02:09:54
63.3, 61.1, 261.6, 220.7, 244.5, 282.4, 219.4, 191.0, 2019-03-04 02:19:55
63.2, 61.1, 259.3, 252.0, 229.3, 241.5, 252.2, 203.3, 2019-03-04 02:29:56
63.6, 61.6, 247.5, 233.3, 259.2, 260.1, 209.7, 196.8, 2019-03-04 02:39:58
63.6, 61.3, 234.1, 253.1, 262.5, 231.8, 216.7, 217.3, 2019-03-04 02:49:59
63.6, 61.5, 246.7, 267.5, 233.2, 228.8, 248.4, 210.8, 2019-03-04 03:00:00
63.5, 61.4, 263.1, 222.8, 233.0, 264.5, 240.0, 194.5, 2019-03-04 03:10:02
63.4, 61.0, 263.3, 274.9, 227.9, 222.7, 258.3, 221.7, 2019-03-04 03:20:03
63.4, 61.3, 260.3, 238.1, 230.6, 239.2, 262.4, 209.6, 2019-03-04 03:30:04
63.7, 61.7, 232.7, 252.9, 256.3, 231.4, 215.0, 214.4, 2019-03-04 03:40:05
63.6, 61.5, 253.8, 264.5, 230.2, 224.0, 248.7, 223.2, 2019-03-04 03:50:07
63.6, 61.5, 245.2, 247.4, 247.9, 239.5, 232.8, 205.0, 2019-03-04 04:00:20
63.5, 61.2, 243.3, 244.8, 250.5, 249.9, 219.8, 195.5, 2019-03-04 04:10:21
63.3, 61.1, 248.7, 243.2, 237.4, 238.2, 243.5, 206.7, 2019-03-04 04:20:22
63.4, 61.2, 235.0, 242.2, 253.8, 241.9, 221.6, 207.4, 2019-03-04 04:30:23
63.6, 61.4, 236.0, 244.6, 250.5, 241.8, 233.3, 207.5, 2019-03-04 04:40:25
63.6, 61.5, 257.8, 260.7, 234.6, 235.8, 230.6, 208.8, 2019-03-04 04:50:26
