s1, s2, s3, s4, s5, s6, s7, s8, Time
63.6, 61.7, 219.4, 249.0, 278.0, 232.0, 217.0, 213.9, 2019-03-13 00:20:41
63.5, 61.7, 248.0, 220.6, 254.1, 255.4, 217.6, 204.8, 2019-03-13 00:30:42
63.4, 61.7, 273.5, 231.5, 225.7, 255.1, 246.8, 201.5, 2019-03-13 00:40:44
63.4, 61.5, 251.8, 244.4, 239.6, 223.3, 241.8, 238.1, 2019-03-13 00:50:45
63.3, 61.7, 247.7, 223.5, 253.2, 253.5, 234.1, 197.5, 2019-03-13 01:01:05
63.4, 61.7, 247.9, 242.0, 242.3, 244.9, 231.1, 202.7, 2019-03-13 01:11:07
63.4, 61.5, 247.6, 264.0, 244.0, 221.8, 237.0, 236.0, 2019-03-13 01:21:08
63.5, 62.0, 244.1, 229.1, 261.3, 247.8, 217.8, 211.4, 2019-03-13 01:31:09
63.6, 62.0, 258.5, 249.8, 236.1, 241.8, 234.3, 208.9, 2019-03-13 01:41:10
63.5, 61.6, 256.4, 230.4, 250.9, 251.5, 215.0, 211.2, 2019-03-13 01:51:12
63.7, 62.0, 237.0, 246.2, 248.7, 232.2, 235.5, 214.7, 2019-03-13 02:01:24
63.6, 61.7, 256.8, 251.5, 233.0, 235.6, 237.8, 209.2, 2019-03-13 02:11:25
63.6, 61.8, 268.5, 222.4, 238.5, 266.1, 227.3, 200.0, 2019-03-13 02:21:27
63.7, 62.0, 258.6, 233.3, 240.1, 252.5, 226.2, 207.9, 2019-03-13 02:31:28
63.7, 61.8, 251.9, 216.9, 250.2, 288.9, 222.5, 188.6, 2019-03-13 02:41:29
63.7, 61.9, 242.8, 245.6, 249.8, 230.2, 228.0, 220.6, 2019-03-13 02:51:30
63.7, 61.8, 232.3, 246.3, 253.4, 226.3, 239.8, 213.8, 2019-03-13 03:01:43
63.6, 61.6, 246.4, 250.3, 252.2, 233.2, 227.6, 229.7, 2019-03-13 03:11:44
63.7, 61.9, 245.7, 240.9, 240.3, 250.7, 232.0, 196.7, 2019-03-13 03:21:46
63.7, 61.9, 267.6, 233.2, 229.9, 243.8, 245.3, 212.3, 2019-03-13 03:31:47
63.7, 61.7, 227.5, 238.1, 289.1, 234.9, 203.8, 228.4, 2019-03-13 03:41:48
63.8, 62.0, 255.3, 221.4, 246.8, 269.9, 223.0, 196.9, 2019-03-13 03:51:50
