s1, s2, s3, s4, s5, s6, s7, s8, Time
63.6, 61.7, 219.4, 249.0, 278.0, 232.0, 217.0, 213.9, 2019-03-13 00:20:41
63.5, 61.7, 248.0, 220.6, 254.1, 255.4, 217.6, 204.8, 2019-03-13 00:30:42
63.4, 61.7, 273.5, 231.5, 225.7, 255.1, 246.8, 201.5, 2019-03-13 00:40:44
63.4, 61.5, 251.8, 244.4, 239.6, 223.3, 241.8, 238.1, 2019-03-13 00:50:45
63.3, 61.7, 247.7, 223.5, 253.2, 253.5, 234.1, 197.5, 2019-03-13 01:01:05
63.4, 61.7, 247.9, 242.0, 242.3, 244.9, 231.1, 202.7, 2019-03-13 01:11:07
63.4, 61.5, 247.6, 264.0, 244.0, 221.8, 237.0, 236.0, 2019-03-13 01:21:08
63.5, 62.0, 244.1, 229.1, 261.3, 247.8, 217.8, 211.4, 2019-03-13 01:31:09
63.6, 62.0, 258.5, 249.8, 236.1, 241.8, 234.3, 208.9, 2019-03-13 01:41:10
63.5, 61.6, 256.4, 230.4, 250.9, 251.5, 215.0, 211.2, 2019-03-13 01:51:12
63.7, 62.0, 237.0, 246.2, 248.7, 232.2, 235.5, 214.7, 2019-03-13 02:01:24
63.6, 61.7, 256.8, 251.5, 233.0, 235.6, 237.8, 209.2, 2019-03-13 02:11:25
63.6, 61.8, 268.5, 222.4, 238.5, 266.1, 227.3, 200.0, 2019-03-13 02:21:27
63.7, 62.0, 258.6, 233.3, 240.1, 252.5, 226.2, 207.9, 2019-03-13 02:31:28
63.7, 61.8, 251.9, 216.9, 250.2, 288.9, 222.5, 188.6, 2019-03-13 02:41:29
63.7, 61.9, 242.8, 245.6, 249.8, 230.2, 228.0, 220.6, 2019-03-13 02:51:30
63.7, 61.8, 232.3, 246.3, 253.4, 226.3, 239.8, 213.8, 2019-03-13 03:01:43
63.6, 61.6, 246.4, 250.3, 252.2, 233.2, 227.6, 229.7, 2019-03-13 03:11:44
63.7, 61.9, 245.7, 240.9, 240.3, 250.7, 232.0, 196.7, 2019-03-13 03:21:46
63.7, 61.9, 267.6, 233.2, 229.9, 243.8, 245.3, 212.3, 2019-03-13 03:31:47
63.7, 61.7, 227.5, 238.1, 289.1, 234.9, 203.8, 228.4, 2019-03-13 03:41:48
63.8, 62.0, 255.3, 221.4, 246.8, 269.9, 223.0, 196.9, 2019-03-13 03:51:50
63.7, 61.7, 254.2, 235.8, 241.6, 250.8, 232.1, 199.5, 2019-03-13 04:02:02
63.7, 61.8, 247.0, 245.3, 243.2, 234.6, 226.2, 215.4, 2019-03-13 04:12:03
63.8, 61.9, 232.2, 267.4, 254.2, 217.4, 228.8, 236.7, 2019-03-13 04:22:04
63.8, 61.7, 226.9, 262.9, 272.8, 219.1, 222.0, 239.6, 2019-03-13 04:32:06
63.7, 61.9, 267.0, 250.6, 219.9, 257.3, 249.8, 186.7, 2019-03-13 04:42:07
63.8, 61.9, 250.8, 235.2, 236.2, 242.6, 239.4, 202.7, 2019-03-13 04:52:08
63.7, 61.6, 254.1, 268.1, 235.5, 232.6, 236.4, 213.8, 2019-03-13 05:02:21
63.7, 61.9, 233.2, 250.4, 253.7, 232.0, 221.9, 211.1, 2019-03-13 05:12:22
63.8, 61.8, 249.3, 252.2, 242.0, 234.9, 234.1, 213.9, 2019-03-13 05:22:24
63.6, 61.6, 262.8, 263.5, 222.3, 235.0, 266.8, 202.9, 2019-03-13 05:32:25
63.7, 62.0, 277.0, 226.8, 225.3, 277.6, 245.5, 186.4, 2019-03-13 05:42:26
63.7, 61.6, 242.0, 243.7, 254.4, 236.7, 224.2, 214.8, 2019-03-13 05:52:28
63.5, 61.6, 243.5, 225.0, 254.8, 278.7, 212.2, 192.4, 2019-03-13 06:02:40
63.7, 61.9, 250.5, 235.1, 235.1, 265.1, 237.4, 187.0, 2019-03-13 06:12:41
63.6, 61.6, 248.0, 254.8, 243.0, 236.0, 225.9, 211.2, 2019-03-13 06:22:43
